i,j,x,y,phi_x,phi_y,phi_z
81,85,81,85,0.546608,-0.671547,0.500244
82,85,82,85,0.558227,-0.648751,0.517209
83,85,83,85,0.568047,-0.626309,0.53391
84,85,84,85,0.576197,-0.604304,0.550285
85,85,85,85,0.582804,-0.582804,0.566285
86,85,86,85,0.587995,-0.561862,0.58187
87,85,87,85,0.591893,-0.541519,0.597009
88,85,88,85,0.594615,-0.521805,0.61168
89,85,89,85,0.596273,-0.50274,0.625868
90,85,90,85,0.596973,-0.484337,0.639564
91,85,91,85,0.596812,-0.466599,0.652764
92,85,92,85,0.595884,-0.449526,0.665469
93,85,93,85,0.594271,-0.433113,0.677683
94,85,94,85,0.592053,-0.417349,0.689415
95,85,95,85,0.589301,-0.402222,0.700672
96,85,96,85,0.586081,-0.387715,0.711468
97,85,97,85,0.58245,-0.373811,0.721815
98,85,98,85,0.578465,-0.360493,0.731726
99,85,99,85,0.574172,-0.347738,0.741218
100,85,100,85,0.569617,-0.335528,0.750305
101,85,101,85,0.564839,-0.323841,0.759002
102,85,102,85,0.559873,-0.312656,0.767326
103,85,103,85,0.554751,-0.301953,0.775291
104,85,104,85,0.549502,-0.291711,0.782913
105,85,105,85,0.544151,-0.281909,0.790207
106,85,106,85,0.538721,-0.272529,0.797188
107,85,107,85,0.533231,-0.263551,0.803869
108,85,108,85,0.527701,-0.254956,0.810265
109,85,109,85,0.522145,-0.246728,0.816389
110,85,110,85,0.516577,-0.238847,0.822253
111,85,111,85,0.51101,-0.231299,0.82787
112,85,112,85,0.505455,-0.224068,0.833252
113,85,113,85,0.499921,-0.217137,0.838409
114,85,114,85,0.494416,-0.210494,0.843353
115,85,115,85,0.488948,-0.204124,0.848094
116,85,116,85,0.483523,-0.198014,0.852641
117,85,117,85,0.478146,-0.192152,0.857003
118,85,118,85,0.472821,-0.186526,0.86119
119,85,119,85,0.467553,-0.181124,0.86521
120,85,120,85,0.462345,-0.175937,0.86907
121,85,121,85,0.4572,-0.170953,0.872779
122,85,122,85,0.452119,-0.166164,0.876343
123,85,123,85,0.447106,-0.161559,0.87977
124,85,124,85,0.442161,-0.157131,0.883065
125,85,125,85,0.437285,-0.152872,0.886235
126,85,126,85,0.432479,-0.148773,0.889285
127,85,127,85,0.427744,-0.144827,0.892222
0,86,0,86,-0.423819,-0.150172,0.893211
1,86,1,86,-0.428403,-0.154225,0.890329
2,86,2,86,-0.433051,-0.158433,0.887336
3,86,3,86,-0.437761,-0.162804,0.884228
4,86,4,86,-0.442533,-0.167345,0.880999
5,86,5,86,-0.447365,-0.172064,0.877644
6,86,6,86,-0.452255,-0.176969,0.874155
7,86,7,86,-0.457201,-0.182071,0.870527
8,86,8,86,-0.462199,-0.187378,0.866753
9,86,9,86,-0.467247,-0.1929,0.862827
10,86,10,86,-0.472341,-0.198648,0.858739
11,86,11,86,-0.477476,-0.204633,0.854483
12,86,12,86,-0.482648,-0.210865,0.850051
13,86,13,86,-0.487849,-0.217358,0.845434
14,86,14,86,-0.493074,-0.224125,0.840623
15,86,15,86,-0.498314,-0.231177,0.835608
16,86,16,86,-0.503561,-0.238529,0.830379
17,86,17,86,-0.508805,-0.246196,0.824927
18,86,18,86,-0.514034,-0.254192,0.819241
19,86,19,86,-0.519234,-0.262534,0.813309
20,86,20,86,-0.524393,-0.271238,0.80712
21,86,21,86,-0.529492,-0.280319,0.800662
22,86,22,86,-0.534514,-0.289797,0.793922
23,86,23,86,-0.539438,-0.299688,0.786889
24,86,24,86,-0.544241,-0.310011,0.779548
25,86,25,86,-0.548897,-0.320784,0.771887
26,86,26,86,-0.553378,-0.332027,0.763892
27,86,27,86,-0.557651,-0.343757,0.75555
28,86,28,86,-0.561681,-0.355995,0.746848
29,86,29,86,-0.565429,-0.368758,0.737772
30,86,30,86,-0.568851,-0.382064,0.72831
31,86,31,86,-0.5719,-0.395931,0.718449
32,86,32,86,-0.574523,-0.410373,0.708179
33,86,33,86,-0.576662,-0.425406,0.697489
34,86,34,86,-0.578254,-0.441041,0.686371
35,86,35,86,-0.579232,-0.457288,0.674817
36,86,36,86,-0.579519,-0.474152,0.662825
37,86,37,86,-0.579037,-0.491635,0.650393
38,86,38,86,-0.577699,-0.509735,0.637522
39,86,39,86,-0.575413,-0.52844,0.62422
40,86,40,86,-0.572081,-0.547737,0.610498
41,86,41,86,-0.5676,-0.5676,0.596374
42,86,42,86,-0.561862,-0.587995,0.58187
43,86,43,86,-0.554757,-0.608879,0.567019
44,86,44,86,-0.546171,-0.630197,0.55186
45,86,45,86,-0.535989,-0.651879,0.536442
46,86,46,86,-0.524099,-0.673842,0.520824
47,86,47,86,-0.510391,-0.695988,0.505075
48,86,48,86,-0.494763,-0.718204,0.489277
49,86,49,86,-0.477121,-0.74036,0.473522
50,86,50,86,-0.457385,-0.762308,0.457914
51,86,51,86,-0.435493,-0.783887,0.442569
52,86,52,86,-0.411403,-0.804919,0.427613
53,86,53,86,-0.3851,-0.825215,0.413181
54,86,54,86,-0.356598,-0.844575,0.399413
55,86,55,86,-0.325944,-0.862792,0.386459
56,86,56,86,-0.293219,-0.879658,0.374465
